seqid,start,end,source,type,score,strand,phase,attributes
DN38.contig00050,9889,11056,ena,CDS,.,+,0,.
DN38.contig00050,8797,9742,ena,CDS,.,+,0,.
DN38.contig00050,7712,8705,ena,CDS,.,+,0,.
DN38.contig00050,5043,7080,ena,CDS,.,+,0,.
DN38.contig00050,4255,4891,ena,CDS,.,+,0,.
DN38.contig00050,3380,4025,ena,CDS,.,+,0,.
DN38.contig00050,2459,2675,ena,CDS,.,+,0,.
DN38.contig00051,21720,23160,ena,CDS,.,+,0,.
DN38.contig00051,17663,18584,ena,CDS,.,+,0,.
DN38.contig00051,16941,17046,ena,CDS,.,+,0,.
DN38.contig00051,14063,15626,ena,CDS,.,+,0,.
DN38.contig00051,13215,13830,ena,CDS,.,+,0,.
DN38.contig00051,11879,12440,ena,CDS,.,+,0,.
DN38.contig00051,9756,9963,ena,CDS,.,+,0,.
DN38.contig00051,6601,8047,ena,CDS,.,+,0,.
DN38.contig00051,5875,6460,ena,CDS,.,+,0,.
DN38.contig00051,4158,5847,ena,CDS,.,+,0,.
DN38.contig00051,3561,3852,ena,CDS,.,+,0,.
DN38.contig00051,1169,1388,ena,CDS,.,+,0,.
DN38.contig00051,693,990,ena,CDS,.,+,0,.
DN38.contig00052,23046,23217,ena,CDS,.,+,0,.
DN38.contig00052,19860,22734,ena,CDS,.,+,0,.
DN38.contig00052,17373,18165,ena,CDS,.,+,0,.
DN38.contig00052,16445,17153,ena,CDS,.,+,0,.
DN38.contig00052,16042,16411,ena,CDS,.,+,0,.
DN38.contig00052,14186,15242,ena,CDS,.,+,0,.
DN38.contig00052,12828,14169,ena,CDS,.,+,0,.
DN38.contig00052,11727,12387,ena,CDS,.,+,0,.
DN38.contig00052,9883,11170,ena,CDS,.,+,0,.
DN38.contig00052,8615,9764,ena,CDS,.,+,0,.
DN38.contig00052,7009,8068,ena,CDS,.,+,0,.
DN38.contig00052,5814,6807,ena,CDS,.,+,0,.
DN38.contig00052,4875,5376,ena,CDS,.,+,0,.
DN38.contig00052,1392,4449,ena,CDS,.,+,0,.
DN38.contig00052,280,1339,ena,CDS,.,+,0,.
DN38.contig00053,22649,23138,ena,CDS,.,+,0,.
DN38.contig00053,20542,21508,ena,CDS,.,+,0,.
DN38.contig00053,19170,20325,ena,CDS,.,+,0,.
DN38.contig00053,17937,18489,ena,CDS,.,+,0,.
DN38.contig00053,16871,17915,ena,CDS,.,+,0,.
DN38.contig00053,13855,16792,ena,CDS,.,+,0,.
DN38.contig00053,12386,13682,ena,CDS,.,+,0,.
DN38.contig00053,11440,12385,ena,CDS,.,+,0,.
DN38.contig00053,9626,11186,ena,CDS,.,+,0,.
DN38.contig00053,9352,9556,ena,CDS,.,+,0,.
DN38.contig00053,7992,8301,ena,CDS,.,+,0,.
DN38.contig00053,7776,7905,ena,CDS,.,+,0,.
DN38.contig00053,4337,5252,ena,CDS,.,+,0,.
DN38.contig00053,3547,4333,ena,CDS,.,+,0,.
DN38.contig00053,2160,3444,ena,CDS,.,+,0,.
DN38.contig00053,1087,1975,ena,CDS,.,+,0,.
DN38.contig00053,471,654,ena,CDS,.,+,0,.
DN38.contig00054,18023,18356,ena,CDS,.,+,0,.
DN38.contig00054,16054,17605,ena,CDS,.,+,0,.
DN38.contig00054,14027,15872,ena,CDS,.,+,0,.
DN38.contig00054,13699,13942,ena,CDS,.,+,0,.
DN38.contig00054,12925,13591,ena,CDS,.,+,0,.
DN38.contig00054,12624,12837,ena,CDS,.,+,0,.
DN38.contig00054,11802,12465,ena,CDS,.,+,0,.
DN38.contig00054,9037,10072,ena,CDS,.,+,0,.
DN38.contig00054,7113,8691,ena,CDS,.,+,0,.
DN38.contig00054,5156,6251,ena,CDS,.,+,0,.
DN38.contig00054,3745,5152,ena,CDS,.,+,0,.
DN38.contig00054,2299,2749,ena,CDS,.,+,0,.
DN38.contig00054,1720,2023,ena,CDS,.,+,0,.
DN38.contig00054,1365,1710,ena,CDS,.,+,0,.
DN38.contig00054,653,1130,ena,CDS,.,+,0,.
DN38.contig00055,16974,17355,ena,CDS,.,+,0,.
DN38.contig00055,16417,16600,ena,CDS,.,+,0,.
DN38.contig00055,15538,15742,ena,CDS,.,+,0,.
DN38.contig00055,14754,14919,ena,CDS,.,+,0,.
DN38.contig00055,14185,14578,ena,CDS,.,+,0,.
DN38.contig00055,13151,13319,ena,CDS,.,+,0,.
DN38.contig00055,12938,13148,ena,CDS,.,+,0,.
DN38.contig00055,11720,12788,ena,CDS,.,+,0,.
DN38.contig00055,10839,11595,ena,CDS,.,+,0,.
DN38.contig00055,9308,9521,ena,CDS,.,+,0,.
DN38.contig00055,7750,7987,ena,CDS,.,+,0,.
DN38.contig00055,6965,7424,ena,CDS,.,+,0,.
DN38.contig00055,5733,5997,ena,CDS,.,+,0,.
DN38.contig00055,3923,4442,ena,CDS,.,+,0,.
DN38.contig00055,2407,3787,ena,CDS,.,+,0,.
DN38.contig00055,2088,2352,ena,CDS,.,+,0,.
DN38.contig00055,529,670,ena,CDS,.,+,0,.
DN38.contig00055,150,378,ena,CDS,.,+,0,.
DN38.contig00056,15584,16226,ena,CDS,.,+,0,.
DN38.contig00056,14888,15440,ena,CDS,.,+,0,.
DN38.contig00056,11785,14815,ena,CDS,.,+,0,.
DN38.contig00056,9983,11693,ena,CDS,.,+,0,.
DN38.contig00056,8599,9979,ena,CDS,.,+,0,.
DN38.contig00056,8097,8508,ena,CDS,.,+,0,.
DN38.contig00056,6459,6942,ena,CDS,.,+,0,.
DN38.contig00056,5052,5232,ena,CDS,.,+,0,.
DN38.contig00056,1368,1617,ena,CDS,.,+,0,.
DN38.contig00057,11008,14608,ena,CDS,.,+,0,.
DN38.contig00057,9110,10781,ena,CDS,.,+,0,.
DN38.contig00057,7411,8863,ena,CDS,.,+,0,.
DN38.contig00057,6445,6652,ena,CDS,.,+,0,.
DN38.contig00057,3777,4002,ena,CDS,.,+,0,.
DN38.contig00057,3483,3765,ena,CDS,.,+,0,.
DN38.contig00057,3008,3341,ena,CDS,.,+,0,.
DN38.contig00057,448,946,ena,CDS,.,+,0,.
DN38.contig00058,13893,14088,ena,CDS,.,+,0,.
DN38.contig00058,12681,13011,ena,CDS,.,+,0,.
DN38.contig00058,12144,12279,ena,CDS,.,+,0,.
DN38.contig00058,9458,10343,ena,CDS,.,+,0,.
DN38.contig00058,8592,8808,ena,CDS,.,+,0,.
DN38.contig00058,5443,6958,ena,CDS,.,+,0,.
DN38.contig00058,4919,5411,ena,CDS,.,+,0,.
DN38.contig00058,2994,4260,ena,CDS,.,+,0,.
DN38.contig00058,2023,2950,ena,CDS,.,+,0,.
DN38.contig00058,1055,1850,ena,CDS,.,+,0,.
DN38.contig00058,649,934,ena,CDS,.,+,0,.
DN38.contig00058,509,635,ena,CDS,.,+,0,.
DN38.contig00058,362,482,ena,CDS,.,+,0,.
DN38.contig00059,13892,14198,ena,CDS,.,+,0,.
DN38.contig00059,11717,12422,ena,CDS,.,+,0,.
DN38.contig00059,10534,11119,ena,CDS,.,+,0,.
DN38.contig00059,9927,10083,ena,CDS,.,+,0,.
DN38.contig00059,5462,9905,ena,CDS,.,+,0,.
DN38.contig00059,4986,5433,ena,CDS,.,+,0,.
DN38.contig00059,3392,4730,ena,CDS,.,+,0,.
DN38.contig00059,2838,3381,ena,CDS,.,+,0,.
DN38.contig00059,1871,2099,ena,CDS,.,+,0,.
DN38.contig00059,964,1558,ena,CDS,.,+,0,.
DN38.contig00060,8990,11855,ena,CDS,.,+,0,.
DN38.contig00060,8466,8847,ena,CDS,.,+,0,.
DN38.contig00060,7122,8430,ena,CDS,.,+,0,.
DN38.contig00060,6213,6621,ena,CDS,.,+,0,.
DN38.contig00060,3746,4064,ena,CDS,.,+,0,.
DN38.contig00060,2561,2759,ena,CDS,.,+,0,.
DN38.contig00060,224,1187,ena,CDS,.,+,0,.
DN38.contig00061,10015,11554,ena,CDS,.,+,0,.
DN38.contig00061,9244,9991,ena,CDS,.,+,0,.
DN38.contig00061,7454,8723,ena,CDS,.,+,0,.
DN38.contig00061,6757,6865,ena,CDS,.,+,0,.
DN38.contig00061,5965,6205,ena,CDS,.,+,0,.
DN38.contig00061,5340,5685,ena,CDS,.,+,0,.
DN38.contig00061,3308,4898,ena,CDS,.,+,0,.
DN38.contig00061,2545,3052,ena,CDS,.,+,0,.
DN38.contig00062,9751,10417,ena,CDS,.,+,0,.
DN38.contig00062,8496,9444,ena,CDS,.,+,0,.
DN38.contig00062,7900,8491,ena,CDS,.,+,0,.
DN38.contig00062,6542,7742,ena,CDS,.,+,0,.
DN38.contig00062,5439,5610,ena,CDS,.,+,0,.
DN38.contig00062,4499,4691,ena,CDS,.,+,0,.
DN38.contig00062,3948,4146,ena,CDS,.,+,0,.
DN38.contig00062,1988,2153,ena,CDS,.,+,0,.
DN38.contig00062,1227,1425,ena,CDS,.,+,0,.
DN38.contig00062,336,435,ena,CDS,.,+,0,.
DN38.contig00063,10330,11155,ena,CDS,.,+,0,.
DN38.contig00063,8258,8510,ena,CDS,.,+,0,.
DN38.contig00063,5032,8143,ena,CDS,.,+,0,.
DN38.contig00063,3914,5021,ena,CDS,.,+,0,.
DN38.contig00063,3404,3896,ena,CDS,.,+,0,.
DN38.contig00063,663,1071,ena,CDS,.,+,0,.
DN38.contig00064,8556,10086,ena,CDS,.,+,0,.
DN38.contig00064,8159,8507,ena,CDS,.,+,0,.
DN38.contig00064,6695,7190,ena,CDS,.,+,0,.
DN38.contig00064,5170,6619,ena,CDS,.,+,0,.
DN38.contig00064,795,5169,ena,CDS,.,+,0,.
DN38.contig00064,234,537,ena,CDS,.,+,0,.
DN38.contig00065,5843,9413,ena,CDS,.,+,0,.
DN38.contig00065,4451,5840,ena,CDS,.,+,0,.
DN38.contig00065,3753,4449,ena,CDS,.,+,0,.
DN38.contig00065,1486,3067,ena,CDS,.,+,0,.
DN38.contig00065,1181,1442,ena,CDS,.,+,0,.
DN38.contig00066,8205,8997,ena,CDS,.,+,0,.
DN38.contig00066,6605,8063,ena,CDS,.,+,0,.
DN38.contig00066,5576,6596,ena,CDS,.,+,0,.
DN38.contig00066,4270,5437,ena,CDS,.,+,0,.
DN38.contig00066,3255,3828,ena,CDS,.,+,0,.
DN38.contig00066,2545,3052,ena,CDS,.,+,0,.
DN38.contig00066,29,254,ena,CDS,.,+,0,.
DN38.contig00067,7609,7981,ena,CDS,.,+,0,.
DN38.contig00067,6931,7573,ena,CDS,.,+,0,.
DN38.contig00067,4161,5022,ena,CDS,.,+,0,.
DN38.contig00067,3185,3992,ena,CDS,.,+,0,.
DN38.contig00067,2422,3010,ena,CDS,.,+,0,.
DN38.contig00067,1081,2287,ena,CDS,.,+,0,.
DN38.contig00068,7167,7407,ena,CDS,.,+,0,.
DN38.contig00068,4894,6058,ena,CDS,.,+,0,.
DN38.contig00068,2947,3550,ena,CDS,.,+,0,.
DN38.contig00070,3482,3932,ena,CDS,.,+,0,.
DN38.contig00070,2945,3392,ena,CDS,.,+,0,.
DN38.contig00070,2529,2817,ena,CDS,.,+,0,.
DN38.contig00070,183,591,ena,CDS,.,+,0,.
DN38.contig00071,4338,4632,ena,CDS,.,+,0,.
DN38.contig00071,3692,4232,ena,CDS,.,+,0,.
DN38.contig00071,2199,3273,ena,CDS,.,+,0,.
DN38.contig00072,3289,3712,ena,CDS,.,+,0,.
DN38.contig00072,2225,2429,ena,CDS,.,+,0,.
DN38.contig00072,664,994,ena,CDS,.,+,0,.
DN38.contig00073,3288,3711,ena,CDS,.,+,0,.
DN38.contig00073,2664,2925,ena,CDS,.,+,0,.
DN38.contig00073,2224,2428,ena,CDS,.,+,0,.
DN38.contig00073,664,1045,ena,CDS,.,+,0,.
DN38.contig00074,2779,3079,ena,CDS,.,+,0,.
DN38.contig00074,1170,1584,ena,CDS,.,+,0,.
DN38.contig00074,903,1161,ena,CDS,.,+,0,.
DN38.contig00074,478,826,ena,CDS,.,+,0,.
DN38.contig00075,2760,3018,ena,CDS,.,+,0,.
DN38.contig00075,1171,2131,ena,CDS,.,+,0,.
DN38.contig00075,816,1008,ena,CDS,.,+,0,.
DN38.contig00079,2355,3060,ena,CDS,.,+,0,.
DN38.contig00079,1231,1657,ena,CDS,.,+,0,.
DN38.contig00079,517,994,ena,CDS,.,+,0,.
DN38.contig00080,651,2904,ena,CDS,.,+,0,.
DN38.contig00080,278,422,ena,CDS,.,+,0,.
DN38.contig00082,1523,2333,ena,CDS,.,+,0,.
DN38.contig00082,410,728,ena,CDS,.,+,0,.
DN38.contig00083,1089,2364,ena,CDS,.,+,0,.
DN38.contig00084,1634,2006,ena,CDS,.,+,0,.
DN38.contig00084,851,1442,ena,CDS,.,+,0,.
DN38.contig00084,458,749,ena,CDS,.,+,0,.
DN38.contig00088,1095,1344,ena,CDS,.,+,0,.
DN38.contig00088,485,893,ena,CDS,.,+,0,.
DN38.contig00088,126,399,ena,CDS,.,+,0,.
DN38.contig00090,1137,1416,ena,CDS,.,+,0,.
DN38.contig00089,882,1569,ena,CDS,.,+,0,.
DN38.contig00089,265,880,ena,CDS,.,+,0,.
DN38.contig00098,190,601,ena,CDS,.,+,0,.
DN38.contig00106,172,457,ena,CDS,.,+,0,.
DN38.contig00115,204,531,ena,CDS,.,+,0,.
DN38.contig00117,394,568,ena,CDS,.,+,0,.
DN38.contig00121,167,500,ena,CDS,.,+,0,.
DN38.contig00122,44,458,ena,CDS,.,+,0,.
DN38.contig00139,98,362,ena,CDS,.,+,0,.
DN38.contig00140,85,328,ena,CDS,.,+,0,.
DN38.contig00151,29,203,ena,CDS,.,+,0,.
